holdType,homeType,noBed,soldPrice,usage,latitude,longitude
1,3,3,350000,1,51.14696627,-2.719213105
2,4,1,95000,1,51.14803067,-2.71867209
1,2,2,160000,1,51.15232363,-2.709230713
1,2,4,247000,1,51.14171523,-2.710326005
1,3,5,420000,1,51.14409813,-2.7088472880000003
2,4,2,129000,1,51.14915055,-2.72080543
1,2,4,280000,1,51.14328149,-2.711536544
1,3,4,233500,1,51.15034548,-2.718050383
2,4,1,89000,1,51.14929306,-2.71810553
1,3,2,163500,1,51.14418634,-2.726703542
1,2,4,298000,1,51.15848944,-2.700745422
1,2,3,222500,1,51.15226514,-2.71293296
1,3,2,142500,1,51.1533394,-2.707802175
1,1,3,172300,1,51.15979187,-2.705469918
1,3,2,166500,1,51.14043374,-2.70811932
1,2,4,360000,1,51.15924375,-2.7024156539999997
1,3,5,245100,1,51.14653971,-2.7227661989999996
1,3,3,170000,1,51.15979187,-2.705469918
1,1,3,188500,1,51.15505033,-2.716264602
1,1,3,108000,1,51.161352,-2.704965
1,3,4,235000,1,51.14653971,-2.7227661989999996
1,3,2,148500,1,51.14418634,-2.726703542
1,3,2,168000,1,51.14418634,-2.726703542
1,2,2,262500,1,51.13898872,-2.731052974
1,2,2,135000,1,51.147832,-2.713208
1,1,3,198500,1,51.15436159,-2.715667695
1,3,2,148500,1,51.15741227,-2.713813084
1,2,4,230000,1,51.14233576,-2.707347923
1,2,4,280000,1,51.14370096,-2.7252235110000003
1,2,3,399950,1,51.14807966,-2.7076930939999997
2,4,1,89950,1,51.14609737,-2.718670646
1,2,3,223000,1,51.14370096,-2.7252235110000003
1,2,4,255000,1,51.14370096,-2.7252235110000003
1,3,2,156000,1,51.14645211,-2.720934935
1,1,3,193500,1,51.15436159,-2.715667695
1,2,4,250000,1,51.142732,-2.714644383
1,1,3,175000,1,51.15158847,-2.71771224
1,2,4,228000,2,51.161352,-2.704965
1,2,5,375000,1,51.15924375,-2.7024156539999997
1,2,5,415000,1,51.15924375,-2.7024156539999997
1,3,3,155000,1,51.14962187,-2.7231145989999996
1,2,4,267000,1,51.14256151,-2.7131122
1,1,3,198000,1,51.1431973,-2.7266880060000003
1,3,2,162500,1,51.14082763,-2.7084112339999997
1,3,1,152500,1,51.14852027,-2.710659251
1,2,3,211000,1,51.14568837,-2.722295431
1,2,4,240000,1,51.14370096,-2.7252235110000003
2,4,2,141500,1,51.14643821,-2.724637397
1,2,5,385000,1,51.15924375,-2.7024156539999997
1,2,5,336500,1,51.15924375,-2.7024156539999997
1,2,4,432500,1,51.1440627,-2.719325
1,3,4,210000,1,51.14653971,-2.7227661989999996
1,3,3,185000,1,51.14664262,-2.7250265939999996
1,3,3,164000,1,51.15222306,-2.724170415
2,4,2,127500,1,51.14915055,-2.72080543
1,2,4,230000,1,51.14568837,-2.722295431
1,2,4,325000,1,51.1485268,-2.708100243
1,3,3,194950,1,51.14246185,-2.710280289
1,3,2,159000,1,51.14043374,-2.70811932
1,1,4,245000,1,51.14376451,-2.70751272
1,1,3,158500,1,51.15197852,-2.706823398
1,2,4,262500,1,51.14328149,-2.711536544
1,3,4,210000,2,51.1607251014036,-2.7052556937828998
1,1,2,138000,1,51.15500057,-2.711159196
1,3,2,142500,2,51.1607251014036,-2.7052556937828998
1,3,3,170000,1,51.15158847,-2.71771224
1,3,3,158000,1,51.15042132,-2.714477239
1,2,3,210000,1,51.14114577,-2.7093309480000003
1,1,3,196000,1,51.14723782,-2.724749997
1,1,2,129000,1,51.15197852,-2.706823398
1,3,3,155000,1,51.14681007,-2.72267035
1,3,2,159950,1,51.15731791,-2.713068058
1,2,4,250000,1,51.14851786,-2.724241075
1,2,4,280000,1,51.14370096,-2.7252235110000003
1,2,2,178000,1,51.14992977,-2.7095514339999998
1,2,3,385000,1,51.139667,-2.726347
1,2,2,192000,1,51.14126137,-2.7080605139999996
1,2,4,420000,1,51.152428,-2.714538891
1,3,3,197000,1,51.14723782,-2.724749997
1,2,4,225000,1,51.14568837,-2.722295431
1,3,3,245000,1,51.150738,-2.718753397
1,1,3,194950,1,51.1422512,-2.718267825
1,1,2,159950,1,51.14126137,-2.7080605139999996
1,3,2,142000,1,51.15104878,-2.7074096830000003
1,4,2,155000,2,51.16094462,-2.704872
1,2,4,301000,1,51.1423375,-2.71592482
2,4,2,127950,1,51.14915055,-2.72080543
1,3,3,185000,1,51.15198426,-2.717689786
1,3,2,142000,1,51.14568837,-2.722295431
1,2,5,387500,1,51.15924375,-2.7024156539999997
1,3,2,149000,1,51.161266,-2.702804
1,1,1,112500,1,51.14043374,-2.70811932
2,4,1,100000,1,51.14653255,-2.7180912669999997
1,3,3,148000,1,51.15249603,-2.7060020280000003
1,1,3,195000,1,51.161352,-2.704965
1,1,3,169000,1,51.1421918,-2.7088466689999997
2,4,1,57500,1,51.14609737,-2.718670646
1,3,2,139000,1,51.14447898,-2.717173073
1,3,2,125000,1,51.15309465,-2.706640282
1,1,5,380000,1,51.1440627,-2.719325
1,1,2,152500,1,51.15158847,-2.71771224
2,4,2,125000,1,51.14915055,-2.72080543
1,3,2,155000,1,51.14418634,-2.726703542
1,3,4,245000,1,51.14956596,-2.7175950739999997
1,2,4,262000,1,51.14114577,-2.7093309480000003
1,1,4,245000,1,51.1422512,-2.718267825
2,4,1,31500,1,51.14917222,-2.718747014
1,1,2,168750,1,51.14376451,-2.70751272
1,2,3,230000,1,51.15071469,-2.7208869960000004
1,3,2,142500,1,51.143386,-2.732714746
2,4,2,45000,1,51.14917222,-2.718747014
2,4,2,99000,1,51.14690658,-2.7186832180000002
1,1,3,245000,1,51.14360101,-2.715172433
1,2,5,310000,1,51.15027509,-2.705982423
1,2,3,210000,1,51.14263919,-2.7253355210000003
1,1,3,170000,1,51.15341197,-2.7106629260000004
1,2,4,274000,1,51.14370096,-2.7252235110000003
2,4,1,69000,1,51.14609737,-2.718670646
1,3,4,237000,1,51.14664262,-2.7250265939999996
2,3,1,90000,1,51.14664262,-2.7250265939999996
1,1,3,249950,1,51.15432428,-2.71735434
1,1,3,380000,1,51.14852027,-2.710659251
1,3,1,124500,2,51.145812604040394,-2.71912403579464
1,1,2,210000,1,51.1421918,-2.7088466689999997
1,3,3,185500,1,51.14664262,-2.7250265939999996
1,3,3,185000,1,51.14783764,-2.7193553219999997
2,4,1,82000,1,51.14803067,-2.71867209
1,1,0,192500,1,51.14370096,-2.7252235110000003
2,4,1,81500,1,51.14609737,-2.718670646
1,1,3,155000,1,51.15341197,-2.7106629260000004
1,3,3,180000,1,51.15612416,-2.714179275
1,3,3,160000,1,51.14969999,-2.720656725
1,3,2,142000,1,51.14235336,-2.7264746239999997
1,3,2,143000,1,51.152172,-2.713460543
1,2,4,330000,1,51.14369533,-2.717389648
1,2,4,362500,1,51.14069325,-2.7230179289999996
1,3,3,171000,1,51.15198426,-2.717689786
1,3,2,139950,1,51.1488144,-2.71551038
1,2,0,227000,1,51.15286006,-2.714171762
2,4,2,99999,1,51.14917222,-2.718747014
1,1,3,183000,1,51.15741227,-2.713813084
1,2,3,195000,1,51.14723782,-2.724749997
1,3,3,150000,1,51.15251654,-2.7159394
2,4,1,79000,1,51.1488144,-2.71551038
1,2,5,186000,1,51.14180755,-2.713015
1,3,2,197000,1,51.14409813,-2.7088472880000003
1,2,5,419000,1,51.14388916,-2.708844
1,1,3,230000,1,51.14142729,-2.7221002569999997
1,3,4,212500,1,51.14409813,-2.7088472880000003
1,3,4,263000,1,51.14233576,-2.707347923
1,3,3,175000,1,51.161266,-2.702804
1,2,3,205000,1,51.16094462,-2.704872
1,1,3,235000,1,51.15226514,-2.71293296
1,1,2,179000,1,51.15637356,-2.714569203
1,3,3,172500,1,51.15941277,-2.7057072339999997
1,1,2,182000,1,51.14126137,-2.7080605139999996
1,3,3,142000,1,51.15090226,-2.719631745
1,3,2,162500,1,51.15392235,-2.709541198
2,4,2,149500,1,51.14915055,-2.72080543
1,3,3,159950,1,51.15249603,-2.7060020280000003
1,1,3,230000,1,51.14303455,-2.7122189060000004
1,2,2,146500,1,51.161266,-2.702804
1,3,4,220000,1,51.14664262,-2.7250265939999996
1,2,4,250000,1,51.15877796,-2.7110456939999996
1,1,3,186000,1,51.15393997,-2.714031157
1,1,3,217500,1,51.1422512,-2.718267825
1,2,3,200000,1,51.14300169,-2.717593317
1,1,3,115000,1,51.15741227,-2.713813084
1,3,1,120000,2,51.145812604040394,-2.71912403579464
1,3,3,95000,1,51.14388916,-2.708844
1,3,5,262500,1,51.14774591,-2.712305742
1,2,6,482000,2,51.15064138,-2.7123074419999997
1,1,3,182000,1,51.15877796,-2.7110456939999996
1,3,3,170000,1,51.14354784,-2.709139055
1,3,2,164250,1,51.14681007,-2.72267035
1,2,7,467000,1,51.14328614,-2.715196156
2,4,1,110000,1,51.14915055,-2.72080543
1,3,3,165000,1,51.14962187,-2.7231145989999996
1,3,4,280000,1,51.150738,-2.718753397
1,3,3,199000,2,51.1602201223374,-2.705362
1,2,4,240000,1,51.14568837,-2.722295431
1,2,3,207000,1,51.14418634,-2.726703542
1,1,2,160000,1,51.15741227,-2.713813084
2,4,1,80000,1,51.15133447,-2.720996739
1,2,3,210000,1,51.14261251,-2.7267360010000004
1,3,3,182500,1,51.14171523,-2.710326005
1,3,2,130000,1,51.14043374,-2.70811932
1,2,3,280000,1,51.14069325,-2.7230179289999996
1,3,3,143500,1,51.15158481,-2.719771044
1,2,3,208000,1,51.14261251,-2.7267360010000004
1,3,3,190000,2,51.1602201223374,-2.705362
1,3,2,137000,2,51.145812604040394,-2.71912403579464
1,1,2,180000,1,51.14126137,-2.7080605139999996
1,1,3,181500,1,51.15505033,-2.716264602
1,3,4,440000,1,51.14707479,-2.711766447
1,2,5,398000,1,51.15182855,-2.71079587
2,4,2,72500,1,51.14609737,-2.718670646
1,3,3,185000,1,51.14261251,-2.7267360010000004
1,2,2,195000,1,51.15208499,-2.71002773
1,1,2,145000,1,51.15232363,-2.709230713
1,1,3,169000,1,51.15505033,-2.716264602
1,3,3,178000,1,51.14992258,-2.716628402
1,1,3,176000,1,51.15877796,-2.7110456939999996
1,2,4,233500,1,51.14851786,-2.724241075
1,3,3,182000,1,51.14379759,-2.7124307869999997
1,3,3,150800,1,51.15341197,-2.7106629260000004
1,1,3,187000,1,51.15071469,-2.7208869960000004
1,2,4,423000,1,51.1485268,-2.708100243
1,2,4,295000,1,51.1431973,-2.7266880060000003
1,2,4,237500,1,51.14370096,-2.7252235110000003
1,3,2,150000,1,51.14235336,-2.7264746239999997
1,2,5,390500,1,51.13898872,-2.731052974
1,1,2,144000,1,51.15877796,-2.7110456939999996
1,1,2,142500,1,51.15356726,-2.710152
1,1,3,228000,1,51.15182055,-2.715056466
1,1,3,227500,1,51.1487322476674,-2.7122354961127995
1,3,3,140500,1,51.15251654,-2.7159394
1,2,4,245000,1,51.14568837,-2.722295431
1,2,3,190000,1,51.15744498,-2.7113969819999997
1,2,4,200000,1,51.14043374,-2.70811932
1,3,3,80000,1,51.14992258,-2.716628402
1,3,2,135000,1,51.15158847,-2.71771224
1,3,2,137500,1,51.15731791,-2.713068058
1,1,3,173000,1,51.1488144,-2.71551038
1,2,2,154000,1,51.15091994,-2.709380758
1,2,4,212000,1,51.15286006,-2.714171762
1,1,3,150000,1,51.15341197,-2.7106629260000004
1,2,4,225000,1,51.14568837,-2.722295431
1,1,5,275000,1,51.15152847,-2.714294176
1,1,3,141000,1,51.15015284,-2.708353892
1,2,5,575000,1,51.1485268,-2.708100243
1,2,4,362500,1,51.152428,-2.714538891
1,3,3,177000,1,51.15076631,-2.7139392680000003
2,4,2,120000,1,51.15293556,-2.7091543089999996
2,4,2,43000,1,51.14917222,-2.718747014
1,2,4,225000,1,51.14881204,-2.723202016
1,3,2,174950,1,51.15094461,-2.71713035
1,2,3,222500,1,51.14418634,-2.726703542
1,3,1,112500,1,51.14082763,-2.7084112339999997
2,4,2,43000,1,51.14917222,-2.718747014
1,2,3,228000,1,51.15226514,-2.71293296
1,3,3,175000,1,51.15198426,-2.717689786
1,1,2,168000,1,51.15741227,-2.713813084
2,4,1,70000,1,51.15133447,-2.720996739
1,3,3,139500,1,51.14696469,-2.722386841
1,3,1,110000,1,51.14082763,-2.7084112339999997
1,3,3,202700,1,51.14852027,-2.710659251
1,1,2,159950,1,51.15741227,-2.713813084
1,1,4,390000,1,51.1423375,-2.71592482
2,4,1,106000,1,51.14915055,-2.72080543
1,3,2,152000,1,51.14664262,-2.7250265939999996
1,2,3,305000,1,51.1423375,-2.71592482
1,3,4,160000,1,51.15140363,-2.715593328
1,3,3,145000,1,51.15341197,-2.7106629260000004
1,1,3,190000,1,51.1534361,-2.712607854
1,2,4,282500,1,51.15006329,-2.711254845
2,4,2,98500,1,51.147832,-2.713208
1,3,2,183000,1,50.9280676868353,-2.9257383505354304
1,3,3,214000,1,50.9257348113173,-2.91595977760814
1,1,2,260000,1,50.9305340389314,-2.91517181293788
1,1,3,215000,1,50.9219884203023,-2.9143638703317203
1,2,4,300000,1,50.9257348113173,-2.91595977760814
1,2,3,233000,1,50.9291284681306,-2.92351115518295
1,3,2,177500,1,50.9257003247988,-2.906755
1,3,3,215000,1,50.9319040007792,-2.91592445355154
1,1,3,197000,1,50.9264450046197,-2.91598795764785
1,1,3,200000,1,50.9286030083891,-2.90564295753583
1,3,3,205000,1,50.927697301905006,-2.9214053667438002
1,1,3,206000,1,50.927096112750206,-2.9200986598952
1,1,3,200000,1,50.9281892324354,-2.92288069552289
1,2,4,282950,1,50.9280676868353,-2.9257383505354304
1,3,3,189000,1,50.9291284681306,-2.92351115518295
1,3,3,210000,1,50.927697301905006,-2.9214053667438002
1,2,2,360000,1,50.926543876021206,-2.9136990815434998
1,1,3,180000,1,50.9211116257157,-2.9137918251420496
1,3,2,180000,1,50.91977306921229,-2.9124709756436697
1,1,3,225000,1,50.921234091395206,-2.9096256951203197
1,1,4,260000,1,50.927096112750206,-2.9200986598952
1,3,2,180000,1,50.928209771662104,-2.9248305027177204
1,1,4,360000,1,50.93313361265739,-2.9173716832589704
1,3,3,192500,1,50.927697301905006,-2.9214053667438002
1,1,3,260000,1,50.9311877797874,-2.934439
1,2,4,610000,1,50.9294060760885,-2.92138221935861
1,3,6,390000,1,50.927129080388404,-2.90784825863256
1,1,3,215000,1,50.9208975859128,-2.9147123837984004
1,3,2,172500,1,50.9263901585385,-2.91265737872102
1,1,3,265000,1,50.93313361265739,-2.9173716832589704
1,3,2,160000,1,50.9285404508496,-2.92281650118447
1,2,4,375000,1,50.927096112750206,-2.9200986598952
1,3,3,175000,1,50.9278400786891,-2.9054573891764903
1,3,3,185000,1,50.922142433411395,-2.91076737272512
1,1,4,257500,1,50.9262963453207,-2.9200259633446497
1,1,3,233500,1,50.9268742860495,-2.9151426638188305
1,2,3,194000,1,50.921234091395206,-2.9096256951203197
1,1,3,205000,1,50.928003,-2.929494
1,1,2,200000,1,50.92730525671289,-2.9163748097868596
1,1,3,217000,1,50.9219884203023,-2.9143638703317203
1,3,2,171000,1,50.925502120700905,-2.9135221556912296
1,1,3,210000,1,50.927096112750206,-2.9200986598952
1,2,4,283500,1,50.9280676868353,-2.9257383505354304
1,1,3,200000,1,50.9285933425125,-2.90920009613406
1,3,4,240000,1,50.9262963453207,-2.9200259633446497
1,1,4,235000,1,50.9257348113173,-2.91595977760814
1,3,2,242500,1,50.917001993525496,-2.9126443759473504
1,3,3,200000,1,50.929064984510205,-2.9086828041381203
1,3,2,183000,1,50.930819734990905,-2.92683178797055
1,3,3,135000,1,50.9282285906628,-2.9121526560585296
1,3,3,185000,1,50.927324576833804,-2.91276104279705
1,3,2,175000,1,50.9281892324354,-2.92288069552289
1,1,4,395000,1,50.927129080388404,-2.90784825863256
1,3,3,195500,1,50.92402103721379,-2.9120276648348202
1,1,2,199950,1,50.9277235410276,-2.91578541090883
1,2,3,327500,1,50.9257572563136,-2.91768186068846
1,3,3,185000,1,50.91977306921229,-2.9124709756436697
1,3,2,152500,1,50.922142433411395,-2.91076737272512
1,3,2,182000,1,50.9280676868353,-2.9257383505354304
1,2,4,260000,1,50.927096112750206,-2.9200986598952
1,1,3,210000,1,50.9219884203023,-2.9143638703317203
1,2,4,262500,1,50.928209771662104,-2.9248305027177204
1,1,2,180000,1,50.9257348113173,-2.91595977760814
1,2,4,292500,1,50.9280831856923,-2.9279587907119704
1,3,3,200000,1,50.9286030083891,-2.90564295753583
1,2,4,262500,1,50.9257003247988,-2.906755
1,1,3,201500,1,50.9265573991772,-2.91885013281754
1,3,2,170000,1,50.9263901585385,-2.91265737872102
1,1,2,248500,1,50.9210873438466,-2.91229751225219
1,3,2,170000,1,50.929284454131405,-2.92425418057738
1,3,3,185000,1,50.91977306921229,-2.9124709756436697
1,3,3,200000,1,50.9281892324354,-2.92288069552289
1,1,3,210000,1,50.928620585915496,-2.9217793465262902
1,2,3,250000,1,50.932370121348804,-2.9275029836614
1,2,3,228750,1,50.9301961770584,-2.92154013250651
1,1,3,221000,1,50.9281892324354,-2.92288069552289
1,1,3,198500,1,50.9252958301021,-2.90653201815584
1,3,3,190000,1,50.9299238643287,-2.9150033081830498
1,3,2,165000,1,50.9284339430869,-2.9123416540256
2,4,2,175000,1,50.926555788894994,-2.91102432170368
1,3,2,155000,1,50.9304470187891,-2.9239357113407998
1,3,4,230000,1,50.9262963453207,-2.9200259633446497
1,3,2,148000,1,50.927096112750206,-2.9200986598952
1,3,3,165000,1,50.9284339430869,-2.9123416540256
1,1,3,261500,1,50.9215920774166,-2.9098460853214103
1,3,4,255500,1,50.9262963453207,-2.9200259633446497
1,1,3,175000,1,50.926766360871,-2.90360102966723
1,1,0,252000,1,50.913816639353506,-2.9186275962654196
1,3,3,165000,1,50.927324576833804,-2.91276104279705
1,2,4,290000,1,50.928209771662104,-2.9248305027177204
1,2,5,825000,1,50.9163230607389,-2.9074529860886495
1,3,2,178000,1,50.9304470187891,-2.9239357113407998
1,3,2,158000,1,50.9301961770584,-2.92154013250651
1,1,3,208000,1,50.9265573991772,-2.91885013281754
1,2,3,232500,1,50.9257348113173,-2.91595977760814
1,1,3,192500,1,50.929064984510205,-2.9086828041381203
1,3,3,205000,1,50.928620585915496,-2.9217793465262902
1,1,2,165000,1,50.91757940072699,-2.8890975168725497
1,1,2,180000,1,50.9257003247988,-2.906755
1,2,3,236000,1,50.9210873438466,-2.91229751225219
1,3,3,189000,1,50.928620585915496,-2.9217793465262902
1,2,3,332500,1,50.9222116956351,-2.90995776586859
1,1,3,215000,1,50.928209771662104,-2.9248305027177204
1,2,3,245000,1,50.9281892324354,-2.92288069552289
1,3,3,175000,1,50.925826,-2.910242
1,3,3,257500,1,50.9299238643287,-2.9150033081830498
1,3,4,275000,1,50.9265573991772,-2.91885013281754
1,3,3,171000,1,50.9227310792202,-2.9159861422454703
1,3,2,147000,1,50.92203500949,-2.91530378631342
1,1,2,235000,1,50.9305340389314,-2.91517181293788
2,4,1,120000,1,50.9257003247988,-2.906755
1,3,3,162500,1,50.922142433411395,-2.91076737272512
1,3,3,150000,1,50.9274321458986,-2.90934819967314
1,2,4,325000,1,50.927652544138695,-2.92479099162624
1,3,3,191000,1,50.930819734990905,-2.92683178797055
1,3,1,140000,1,50.9319040007792,-2.91592445355154
1,2,3,280000,1,50.9280831856923,-2.9279587907119704
1,3,2,255000,1,50.927678348058,-2.91236955565708
1,1,3,210000,1,50.9208975859128,-2.9147123837984004
1,3,3,100000,1,50.92740224612639,-2.9074124803094703
1,1,3,210000,1,50.9211116257157,-2.9137918251420496
1,3,2,260000,1,50.917001993525496,-2.9126443759473504
1,3,4,179000,1,50.922142433411395,-2.91076737272512
1,3,2,175000,1,50.9304470187891,-2.9239357113407998
1,2,6,355000,1,50.928620585915496,-2.9217793465262902
1,2,5,335000,1,50.928003,-2.929494
1,1,3,229950,1,50.9219884203023,-2.9143638703317203
1,1,3,205000,1,50.9262963453207,-2.9200259633446497
2,4,1,108000,1,50.926107,-2.9099040977999997
1,1,3,195000,1,50.929064984510205,-2.9086828041381203
1,1,3,186000,1,50.9257348113173,-2.91595977760814
1,3,3,185000,1,50.9278400786891,-2.9054573891764903
2,4,2,245000,1,50.9273056782459,-2.9140270464697897
1,1,2,189950,1,50.9277235410276,-2.91578541090883
1,2,4,243000,1,50.9280676868353,-2.9257383505354304
1,3,2,172000,1,50.9281892324354,-2.92288069552289
1,3,2,158000,1,50.9265573991772,-2.91885013281754
1,3,4,275000,1,50.9262963453207,-2.9200259633446497
1,3,3,215000,1,50.928209771662104,-2.9248305027177204
1,3,2,160000,1,50.9265573991772,-2.91885013281754
1,3,3,175950,1,50.921957945877,-2.9113613155869196
1,3,3,220000,1,50.91977306921229,-2.9124709756436697
1,4,3,235000,1,50.9291587238632,-2.91739307444037
1,3,2,215000,1,50.926507,-2.9082378491457797
1,3,2,157000,1,50.9281892324354,-2.92288069552289
1,3,3,250000,1,50.9291284681306,-2.92351115518295
1,3,3,203000,1,50.9281892324354,-2.92288069552289
1,3,3,198000,1,50.927044545855104,-2.90599686443818
1,1,3,199500,1,50.929064984510205,-2.9086828041381203
1,1,3,182000,1,50.9211116257157,-2.9137918251420496
1,3,2,155000,1,50.927044545855104,-2.90599686443818
1,1,3,160000,1,50.9208975859128,-2.9147123837984004
1,1,3,220000,1,50.9280831856923,-2.9279587907119704
1,2,2,295000,1,50.9295076596853,-2.9130314562456103
1,3,3,190000,1,50.91977306921229,-2.9124709756436697
1,3,3,255000,1,50.920831712475206,-2.91048569007992
1,3,3,187000,1,50.927044545855104,-2.90599686443818
1,3,2,167000,1,50.927044545855104,-2.90599686443818
1,1,2,180000,1,50.9277235410276,-2.91578541090883
1,1,2,155000,1,50.928044540851296,-2.9126897626871497
1,1,4,188000,1,50.9285933425125,-2.90920009613406
1,3,2,128000,1,50.9284708575708,-2.9145194551372797
1,2,3,235000,1,50.9257348113173,-2.91595977760814
1,2,4,345000,1,50.9222116956351,-2.90995776586859
1,3,3,219500,1,50.927697301905006,-2.9214053667438002
2,4,2,257200,1,50.9273056782459,-2.9140270464697897
1,3,3,273500,1,50.9296247621391,-2.91644885984029
2,4,1,105000,1,50.926107,-2.9099040977999997
1,1,3,185000,1,50.9257348113173,-2.91595977760814
1,3,1,126000,1,50.9284339430869,-2.9123416540256
1,3,3,190000,1,50.9285933425125,-2.90920009613406
1,3,3,200000,1,50.9280676868353,-2.9257383505354304
1,3,2,147000,1,50.922142433411395,-2.91076737272512
1,2,3,262500,1,50.927697301905006,-2.9214053667438002
1,3,3,189950,1,50.9294060760885,-2.92138221935861
2,3,2,255000,1,50.9273056782459,-2.9140270464697897
2,3,1,85000,1,50.921858142248794,-2.9126255907778003
1,2,4,285000,1,50.9280676868353,-2.9257383505354304
1,3,2,222500,1,50.9264176991426,-2.90565742544891
1,1,3,265000,1,50.9196913800936,-2.91026425549272
1,1,3,265000,1,50.9196913800936,-2.91026425549272
1,1,3,192000,1,50.9264450046197,-2.91598795764785
1,3,2,152500,1,50.9265573991772,-2.91885013281754
1,3,3,197500,1,50.9265573991772,-2.91885013281754
1,1,2,179000,1,50.9264450046197,-2.91598795764785
1,3,1,148000,1,50.9275208458974,-2.910388
1,1,3,180000,1,50.92730525671289,-2.9163748097868596
1,1,4,268000,1,50.9233071736889,-2.91246898925948
1,1,3,220000,1,50.91757940072699,-2.8890975168725497
1,1,2,190000,1,50.9264176991426,-2.90565742544891
1,3,2,132800,1,50.9231131521881,-2.9108290145227302
1,2,4,265000,1,50.9257348113173,-2.91595977760814
1,3,2,157000,1,50.9281892324354,-2.92288069552289
1,1,2,167500,1,50.9285933425125,-2.90920009613406
1,2,3,300000,1,50.928231,-2.909705
1,3,4,275500,1,50.9296247621391,-2.91644885984029
2,4,1,92000,1,50.927044545855104,-2.90599686443818
1,3,3,152000,1,50.926677991832705,-2.90919120412624
1,3,3,190700,1,50.931879,-2.92149102201164
1,3,2,140000,1,50.931879,-2.92149102201164
1,3,2,161500,1,50.9281892324354,-2.92288069552289
1,1,2,147500,1,50.92203500949,-2.91530378631342
1,3,2,215000,1,50.926507,-2.9082378491457797
1,3,2,218000,1,50.926507,-2.9082378491457797
1,3,3,225000,1,50.925532282039,-2.9480835071926004
1,3,3,170500,1,50.9281892324354,-2.92288069552289
1,3,3,172000,1,50.91977306921229,-2.9124709756436697
1,2,3,258000,1,50.928818,-2.917472
1,2,3,258000,1,50.9257572563136,-2.91768186068846
1,1,3,199950,1,50.9257348113173,-2.91595977760814
1,2,4,285000,1,50.928209771662104,-2.9248305027177204
1,1,2,144000,1,50.9265573991772,-2.91885013281754
1,1,3,165000,1,50.9199034614244,-2.91419495254924
1,4,2,160000,1,50.920831712475206,-2.91048569007992
1,2,3,215000,1,50.928231,-2.909705
